name,FP,TP,FN,Total
icc_coreutils_32_O1_head.newgt,0,124,23,147
icc_coreutils_32_O1_hostid.newgt,0,105,24,129
icc_coreutils_32_O1_id.newgt,0,115,24,139
icc_coreutils_32_O1_join.newgt,0,142,24,166
icc_coreutils_32_O1_kill.newgt,0,109,23,132
icc_coreutils_32_O1_link.newgt,0,104,25,129
icc_coreutils_32_O1_ln.newgt,0,182,32,214
icc_coreutils_32_O1_logname.newgt,0,105,24,129
icc_coreutils_32_O1_ls.newgt,0,293,36,329
icc_coreutils_32_O1_make-prime-list.newgt,0,18,2,20
icc_coreutils_32_O1_md5sum.newgt,0,120,31,151
icc_coreutils_32_O1_mkdir.newgt,0,142,26,168
icc_coreutils_32_O1_mkfifo.newgt,0,109,24,133
icc_coreutils_32_O1_mknod.newgt,0,114,24,138
icc_coreutils_32_O1_mktemp.newgt,0,131,28,159
icc_coreutils_32_O1_mv.newgt,0,293,47,340
icc_coreutils_32_O1_nice.newgt,0,107,24,131
icc_coreutils_32_O1_nl.newgt,0,235,27,262
icc_coreutils_32_O1_nohup.newgt,0,112,24,136
icc_coreutils_32_O1_nproc.newgt,0,109,24,133
icc_coreutils_32_O1_numfmt.newgt,0,151,27,178
icc_coreutils_32_O1_od.newgt,0,160,27,187
icc_coreutils_32_O1_paste.newgt,0,107,25,132
icc_coreutils_32_O1_pathchk.newgt,0,107,24,131
icc_coreutils_32_O1_pinky.newgt,0,119,25,144
icc_coreutils_32_O1_pr.newgt,0,155,24,179
icc_coreutils_32_O1_printenv.newgt,0,104,24,128
icc_coreutils_32_O1_printf.newgt,0,128,24,152
icc_coreutils_32_O1_ptx.newgt,0,268,32,300
icc_coreutils_32_O1_pwd.newgt,0,116,23,139
icc_coreutils_32_O1_readlink.newgt,0,156,28,184
icc_coreutils_32_O1_realpath.newgt,0,182,28,210
icc_coreutils_32_O1_rm.newgt,0,201,31,232
icc_coreutils_32_O1_rmdir.newgt,0,123,24,147
icc_coreutils_32_O1_runcon.newgt,0,104,28,132
icc_coreutils_32_O1_seq.newgt,0,127,23,150
icc_coreutils_32_O1_setuidgid.newgt,0,111,25,136
icc_coreutils_32_O1_sha1sum.newgt,0,120,31,151
icc_coreutils_32_O1_sha224sum.newgt,0,125,35,160
icc_coreutils_32_O1_sha256sum.newgt,0,125,35,160
icc_coreutils_32_O1_sha384sum.newgt,0,125,35,160
icc_coreutils_32_O1_sha512sum.newgt,0,125,35,160
icc_coreutils_32_O1_shred.newgt,0,156,29,185
icc_coreutils_32_O1_shuf.newgt,0,174,30,204
icc_coreutils_32_O1_sleep.newgt,0,108,25,133
icc_coreutils_32_O1_sort.newgt,0,263,38,301
icc_coreutils_32_O1_split.newgt,0,152,24,176
icc_coreutils_32_O1_stat.newgt,0,169,29,198
icc_coreutils_32_O1_stdbuf.newgt,0,153,26,179
icc_coreutils_32_O1_stty.newgt,0,140,25,165
icc_coreutils_32_O1_sum.newgt,0,124,28,152
icc_coreutils_32_O1_sync.newgt,0,104,25,129
icc_coreutils_32_O1_tac.newgt,0,228,26,254
icc_coreutils_32_O1_tail.newgt,0,178,31,209
icc_coreutils_32_O1_tee.newgt,0,109,25,134
icc_coreutils_32_O1_test.newgt,0,114,21,135
icc_coreutils_32_O1_timeout.newgt,0,134,25,159
icc_coreutils_32_O1_touch.newgt,0,154,31,185
icc_coreutils_32_O1_tr.newgt,0,129,25,154
icc_coreutils_32_O1_true.newgt,0,95,23,118
icc_coreutils_32_O1_truncate.newgt,0,131,25,156
icc_coreutils_32_O1_tsort.newgt,0,119,27,146
icc_coreutils_32_O1_tty.newgt,0,103,25,128
icc_coreutils_32_O1_uname.newgt,0,106,23,129
icc_coreutils_32_O1_unexpand.newgt,0,111,24,135
icc_coreutils_32_O1_uniq.newgt,0,136,27,163
icc_coreutils_32_O1_unlink.newgt,0,104,25,129
icc_coreutils_32_O1_uptime.newgt,0,115,24,139
icc_coreutils_32_O1_users.newgt,0,108,25,133
icc_coreutils_32_O1_vdir.newgt,0,293,36,329
icc_coreutils_32_O1_wc.newgt,0,130,24,154
icc_coreutils_32_O1_who.newgt,0,134,25,159
icc_coreutils_32_O1_whoami.newgt,0,105,24,129
icc_coreutils_32_O1_yes.newgt,0,105,24,129
icc_coreutils_32_O2_[.newgt,65,93,27,120
icc_coreutils_32_O2_base64.newgt,65,101,33,134
icc_coreutils_32_O2_basename.newgt,65,92,28,120
icc_coreutils_32_O2_cat.newgt,65,118,33,151
icc_coreutils_32_O2_chcon.newgt,65,161,37,198
icc_coreutils_32_O2_chgrp.newgt,65,155,36,191
icc_coreutils_32_O2_chmod.newgt,65,152,34,186
icc_coreutils_32_O2_chown.newgt,65,156,36,192
icc_coreutils_32_O2_chroot.newgt,65,95,28,123
icc_coreutils_32_O2_cksum.newgt,65,97,28,125
icc_coreutils_32_O2_comm.newgt,65,104,29,133
icc_coreutils_32_O2_cp.newgt,65,237,41,278
icc_coreutils_32_O2_csplit.newgt,65,173,40,213
icc_coreutils_32_O2_cut.newgt,65,126,31,157
icc_coreutils_32_O2_date.newgt,65,110,31,141
icc_coreutils_32_O2_dd.newgt,65,123,36,159
icc_coreutils_32_O2_df.newgt,65,201,38,239
icc_coreutils_32_O2_dir.newgt,67,235,39,274
icc_coreutils_32_O2_dircolors.newgt,65,94,28,122
icc_coreutils_32_O2_dirname.newgt,65,91,28,119
icc_coreutils_32_O2_du.newgt,65,222,36,258
icc_coreutils_32_O2_echo.newgt,65,81,27,108
icc_coreutils_32_O2_env.newgt,65,89,28,117
icc_coreutils_32_O2_expand.newgt,65,94,28,122
icc_coreutils_32_O2_expr.newgt,65,164,40,204
icc_coreutils_32_O2_factor.newgt,65,150,33,183
icc_coreutils_32_O2_false.newgt,65,81,27,108
icc_coreutils_32_O2_fmt.newgt,65,97,29,126
icc_coreutils_32_O2_fold.newgt,65,95,32,127
icc_coreutils_32_O2_getlimits.newgt,65,114,33,147
icc_coreutils_32_O2_ginstall.newgt,65,250,41,291
icc_coreutils_32_O2_groups.newgt,65,96,28,124
icc_coreutils_32_O2_head.newgt,65,101,27,128
icc_coreutils_32_O2_hostid.newgt,65,90,28,118
icc_coreutils_32_O2_id.newgt,65,96,28,124
icc_coreutils_32_O2_join.newgt,65,115,26,141
icc_coreutils_32_O2_kill.newgt,65,92,28,120
icc_coreutils_32_O2_link.newgt,65,90,28,118
icc_coreutils_32_O2_ln.newgt,65,156,37,193
icc_coreutils_32_O2_logname.newgt,65,90,28,118
icc_coreutils_32_O2_ls.newgt,67,235,39,274
icc_coreutils_32_O2_make-prime-list.newgt,41,20,11,31
icc_coreutils_32_O2_md5sum.newgt,65,102,30,132
icc_coreutils_32_O2_mkdir.newgt,65,124,28,152
icc_coreutils_32_O2_mkfifo.newgt,65,92,28,120
icc_coreutils_32_O2_mknod.newgt,65,94,29,123
icc_coreutils_32_O2_mktemp.newgt,65,115,30,145
icc_coreutils_32_O2_mv.newgt,65,244,41,285
icc_coreutils_32_O2_nice.newgt,65,90,28,118
icc_coreutils_32_O2_nl.newgt,65,165,39,204
icc_coreutils_32_O2_nohup.newgt,65,97,28,125
icc_coreutils_32_O2_nproc.newgt,65,91,28,119
icc_coreutils_32_O2_numfmt.newgt,65,120,29,149
icc_coreutils_32_O2_od.newgt,65,137,28,165
icc_coreutils_32_O2_paste.newgt,65,91,28,119
icc_coreutils_32_O2_pathchk.newgt,65,90,28,118
icc_coreutils_32_O2_pinky.newgt,65,103,28,131
icc_coreutils_32_O2_pr.newgt,65,120,28,148
icc_coreutils_32_O2_printenv.newgt,65,89,28,117
icc_coreutils_32_O2_printf.newgt,65,111,28,139
icc_coreutils_32_O2_ptx.newgt,65,194,43,237
icc_coreutils_32_O2_pwd.newgt,65,93,33,126
icc_coreutils_32_O2_readlink.newgt,65,131,36,167
icc_coreutils_32_O2_realpath.newgt,65,154,36,190
icc_coreutils_32_O2_rm.newgt,65,160,36,196
icc_coreutils_32_O2_rmdir.newgt,65,106,28,134
icc_coreutils_32_O2_runcon.newgt,65,92,28,120
icc_coreutils_32_O2_seq.newgt,65,110,29,139
icc_coreutils_32_O2_setuidgid.newgt,65,93,28,121
icc_coreutils_32_O2_sha1sum.newgt,65,102,30,132
icc_coreutils_32_O2_sha224sum.newgt,65,107,30,137
icc_coreutils_32_O2_sha256sum.newgt,65,107,30,137
icc_coreutils_32_O2_sha384sum.newgt,65,107,30,137
icc_coreutils_32_O2_sha512sum.newgt,65,107,30,137
icc_coreutils_32_O2_shred.newgt,65,129,34,163
icc_coreutils_32_O2_shuf.newgt,65,143,31,174
icc_coreutils_32_O2_sleep.newgt,65,94,28,122
icc_coreutils_32_O2_sort.newgt,65,208,37,245
icc_coreutils_32_O2_split.newgt,65,136,33,169
icc_coreutils_32_O2_stat.newgt,65,143,35,178
icc_coreutils_32_O2_stdbuf.newgt,65,139,33,172
icc_coreutils_32_O2_stty.newgt,65,110,29,139
icc_coreutils_32_O2_sum.newgt,65,106,34,140
icc_coreutils_32_O2_sync.newgt,65,89,29,118
icc_coreutils_32_O2_tac.newgt,65,160,41,201
icc_coreutils_32_O2_tail.newgt,65,144,31,175
icc_coreutils_32_O2_tee.newgt,65,93,29,122
icc_coreutils_32_O2_test.newgt,65,88,26,114
icc_coreutils_32_O2_timeout.newgt,65,119,34,153
icc_coreutils_32_O2_touch.newgt,65,126,37,163
icc_coreutils_32_O2_tr.newgt,65,104,28,132
icc_coreutils_32_O2_true.newgt,65,81,27,108
icc_coreutils_32_O2_truncate.newgt,65,115,34,149
icc_coreutils_32_O2_tsort.newgt,65,100,28,128
icc_coreutils_32_O2_tty.newgt,65,89,28,117
icc_coreutils_32_O2_uname.newgt,65,89,28,117
icc_coreutils_32_O2_unexpand.newgt,65,94,28,122
icc_coreutils_32_O2_uniq.newgt,65,112,27,139
icc_coreutils_32_O2_unlink.newgt,65,90,28,118
icc_coreutils_32_O2_uptime.newgt,65,100,28,128
icc_coreutils_32_O2_users.newgt,65,94,28,122
icc_coreutils_32_O2_vdir.newgt,67,235,39,274
icc_coreutils_32_O2_wc.newgt,65,109,28,137
icc_coreutils_32_O2_who.newgt,65,119,29,148
icc_coreutils_32_O2_whoami.newgt,65,90,28,118
icc_coreutils_32_O2_yes.newgt,65,90,28,118
icc_coreutils_32_O3_[.newgt,65,93,27,120
icc_coreutils_32_O3_base64.newgt,65,101,33,134
icc_coreutils_32_O3_basename.newgt,65,92,28,120
icc_coreutils_32_O3_cat.newgt,65,118,33,151
icc_coreutils_32_O3_chcon.newgt,65,161,37,198
icc_coreutils_32_O3_chgrp.newgt,65,155,36,191
icc_coreutils_32_O3_chmod.newgt,65,152,34,186
icc_coreutils_32_O3_chown.newgt,65,156,36,192
